-1.2566	-1.885	-1.885
-1.2566	-1.2566	-1.885
-1.2566	-0.62832	-1.885
-1.2566	0	-1.885
-1.2566	0.62832	-1.885
-1.2566	1.2566	-1.885
-1.2566	1.885	-1.885
-1.2566	2.5133	-1.885
-1.2566	3.1416	-1.885
-0.62832	-3.1416	-1.885
-0.62832	-2.5133	-1.885
-0.62832	-1.885	-1.885
-0.62832	-1.2566	-1.885
-0.62832	-0.62832	-1.885
-0.62832	0	-1.885
-0.62832	0.62832	-1.885
-0.62832	1.2566	-1.885
-0.62832	1.885	-1.885
-0.62832	2.5133	-1.885
-0.62832	3.1416	-1.885
0	-3.1416	-1.885
0	-2.5133	-1.885
0	-1.885	-1.885
0	-1.2566	-1.885
0	-0.62832	-1.885
0	0	-1.885
0	0.62832	-1.885
0	1.2566	-1.885
0	1.885	-1.885
0	2.5133	-1.885
0	3.1416	-1.885
0.62832	-3.1416	-1.885
0.62832	-2.5133	-1.885
0.62832	-1.885	-1.885
0.62832	-1.2566	-1.885
0.62832	-0.62832	-1.885
0.62832	0	-1.885
0.62832	0.62832	-1.885
0.62832	1.2566	-1.885
0.62832	1.885	-1.885
0.62832	2.5133	-1.885
0.62832	3.1416	-1.885
1.2566	-3.1416	-1.885
1.2566	-2.5133	-1.885
1.2566	-1.885	-1.885
1.2566	-1.2566	-1.885
1.2566	-0.62832	-1.885
1.2566	0	-1.885
1.2566	0.62832	-1.885
1.2566	1.2566	-1.885
1.2566	1.885	-1.885
1.2566	2.5133	-1.885
1.2566	3.1416	-1.885
1.885	-3.1416	-1.885
1.885	-2.5133	-1.885
1.885	-1.885	-1.885
1.885	-1.2566	-1.885
1.885	-0.62832	-1.885
1.885	0	-1.885
1.885	0.62832	-1.885
1.885	1.2566	-1.885
1.885	1.885	-1.885
1.885	2.5133	-1.885
1.885	3.1416	-1.885
2.5133	-3.1416	-1.885
2.5133	-2.5133	-1.885
2.5133	-1.885	-1.885
2.5133	-1.2566	-1.885
2.5133	-0.62832	-1.885
2.5133	0	-1.885
2.5133	0.62832	-1.885
2.5133	1.2566	-1.885
2.5133	1.885	-1.885
2.5133	2.5133	-1.885
2.5133	3.1416	-1.885
3.1416	-3.1416	-1.885
3.1416	-2.5133	-1.885
3.1416	-1.885	-1.885
3.1416	-1.2566	-1.885
3.1416	-0.62832	-1.885
3.1416	0	-1.885
3.1416	0.62832	-1.885
3.1416	1.2566	-1.885
3.1416	1.885	-1.885
3.1416	2.5133	-1.885
3.1416	3.1416	-1.885
-3.1416	-3.1416	-1.2566
-3.1416	-2.5133	-1.2566
-3.1416	-1.885	-1.2566
-3.1416	-1.2566	-1.2566
-3.1416	-0.62832	-1.2566
-3.1416	0	-1.2566
-3.1416	0.62832	-1.2566
-3.1416	1.2566	-1.2566
-3.1416	1.885	-1.2566
-3.1416	2.5133	-1.2566
-3.1416	3.1416	-1.2566
-2.5133	-3.1416	-1.2566
-2.5133	-2.5133	-1.2566
-2.5133	-1.885	-1.2566
-2.5133	-1.2566	-1.2566
-2.5133	-0.62832	-1.2566
-2.5133	0	-1.2566
-2.5133	0.62832	-1.2566
-2.5133	1.2566	-1.2566
-2.5133	1.885	-1.2566
-2.5133	2.5133	-1.2566
-2.5133	3.1416	-1.2566
-1.885	-3.1416	-1.2566
-1.885	-2.5133	-1.2566
-1.885	-1.885	-1.2566
-1.885	-1.2566	-1.2566
-1.885	-0.62832	-1.2566
-1.885	0	-1.2566
-1.885	0.62832	-1.2566
-1.885	1.2566	-1.2566
-1.885	1.885	-1.2566
-1.885	2.5133	-1.2566
-1.885	3.1416	-1.2566
-1.2566	-3.1416	-1.2566
-1.2566	-2.5133	-1.2566
-1.2566	-1.885	-1.2566
-1.2566	-1.2566	-1.2566
-1.2566	-0.62832	-1.2566
-1.2566	0	-1.2566
-1.2566	0.62832	-1.2566
-1.2566	1.2566	-1.2566
-1.2566	1.885	-1.2566
-1.2566	2.5133	-1.2566
-1.2566	3.1416	-1.2566
-0.62832	-3.1416	-1.2566
-0.62832	-2.5133	-1.2566
-0.62832	-1.885	-1.2566
-0.62832	-1.2566	-1.2566
-0.62832	-0.62832	-1.2566
-0.62832	0	-1.2566
-0.62832	0.62832	-1.2566
-0.62832	1.2566	-1.2566
-0.62832	1.885	-1.2566
-0.62832	2.5133	-1.2566
-0.62832	3.1416	-1.2566
0	-3.1416	-1.2566
0	-2.5133	-1.2566
0	-1.885	-1.2566
0	-1.2566	-1.2566
0	-0.62832	-1.2566
0	0	-1.2566
0	0.62832	-1.2566
0	1.2566	-1.2566
0	1.885	-1.2566
0	2.5133	-1.2566
0	3.1416	-1.2566
0.62832	-3.1416	-1.2566
0.62832	-2.5133	-1.2566
0.62832	-1.885	-1.2566
0.62832	-1.2566	-1.2566
0.62832	-0.62832	-1.2566
0.62832	0	-1.2566
0.62832	0.62832	-1.2566
0.62832	1.2566	-1.2566
0.62832	1.885	-1.2566
0.62832	2.5133	-1.2566
0.62832	3.1416	-1.2566
1.2566	-3.1416	-1.2566
1.2566	-2.5133	-1.2566
1.2566	-1.885	-1.2566
1.2566	-1.2566	-1.2566
1.2566	-0.62832	-1.2566
1.2566	0	-1.2566
1.2566	0.62832	-1.2566
1.2566	1.2566	-1.2566
1.2566	1.885	-1.2566
1.2566	2.5133	-1.2566
1.2566	3.1416	-1.2566
1.885	-3.1416	-1.2566
1.885	-2.5133	-1.2566
1.885	-1.885	-1.2566
1.885	-1.2566	-1.2566
1.885	-0.62832	-1.2566
1.885	0	-1.2566
1.885	0.62832	-1.2566
1.885	1.2566	-1.2566
1.885	1.885	-1.2566
1.885	2.5133	-1.2566
1.885	3.1416	-1.2566
2.5133	-3.1416	-1.2566
2.5133	-2.5133	-1.2566
2.5133	-1.885	-1.2566
2.5133	-1.2566	-1.2566
2.5133	-0.62832	-1.2566
2.5133	0	-1.2566
2.5133	0.62832	-1.2566
2.5133	1.2566	-1.2566
2.5133	1.885	-1.2566
2.5133	2.5133	-1.2566
2.5133	3.1416	-1.2566
3.1416	-3.1416	-1.2566
3.1416	-2.5133	-1.2566
3.1416	-1.885	-1.2566
3.1416	-1.2566	-1.2566
3.1416	-0.62832	-1.2566
3.1416	0	-1.2566
3.1416	0.62832	-1.2566
3.1416	1.2566	-1.2566
3.1416	1.885	-1.2566
3.1416	2.5133	-1.2566
3.1416	3.1416	-1.2566
-3.1416	-3.1416	-0.62832
-3.1416	-2.5133	-0.62832
-3.1416	-1.885	-0.62832
-3.1416	-1.2566	-0.62832
-3.1416	-0.62832	-0.62832
-3.1416	0	-0.62832
-3.1416	0.62832	-0.62832
-3.1416	1.2566	-0.62832
-3.1416	1.885	-0.62832
-3.1416	2.5133	-0.62832
-3.1416	3.1416	-0.62832
-2.5133	-3.1416	-0.62832
-2.5133	-2.5133	-0.62832
-2.5133	-1.885	-0.62832
-2.5133	-1.2566	-0.62832
-2.5133	-0.62832	-0.62832
-2.5133	0	-0.62832
-2.5133	0.62832	-0.62832
-2.5133	1.2566	-0.62832
-2.5133	1.885	-0.62832
-2.5133	2.5133	-0.62832
-2.5133	3.1416	-0.62832
-1.885	-3.1416	-0.62832
-1.885	-2.5133	-0.62832
-1.885	-1.885	-0.62832
-1.885	-1.2566	-0.62832
-1.885	-0.62832	-0.62832
-1.885	0	-0.62832
-1.885	0.62832	-0.62832
-1.885	1.2566	-0.62832
-1.885	1.885	-0.62832
-1.885	2.5133	-0.62832
-1.885	3.1416	-0.62832
-1.2566	-3.1416	-0.62832
-1.2566	-2.5133	-0.62832
-1.2566	-1.885	-0.62832
-1.2566	-1.2566	-0.62832
-1.2566	-0.62832	-0.62832
-1.2566	0	-0.62832
-1.2566	0.62832	-0.62832
-1.2566	1.2566	-0.62832
-1.2566	1.885	-0.62832
-1.2566	2.5133	-0.62832
-1.2566	3.1416	-0.62832
-0.62832	-3.1416	-0.62832
-0.62832	-2.5133	-0.62832
-0.62832	-1.885	-0.62832
-0.62832	-1.2566	-0.62832
-0.62832	-0.62832	-0.62832
-0.62832	0	-0.62832
-0.62832	0.62832	-0.62832
-0.62832	1.2566	-0.62832
-0.62832	1.885	-0.62832
-0.62832	2.5133	-0.62832
-0.62832	3.1416	-0.62832
0	-3.1416	-0.62832
0	-2.5133	-0.62832
0	-1.885	-0.62832
0	-1.2566	-0.62832
0	-0.62832	-0.62832
0	0	-0.62832
0	0.62832	-0.62832
0	1.2566	-0.62832
0	1.885	-0.62832
0	2.5133	-0.62832
0	3.1416	-0.62832
0.62832	-3.1416	-0.62832
0.62832	-2.5133	-0.62832
0.62832	-1.885	-0.62832
0.62832	-1.2566	-0.62832
0.62832	-0.62832	-0.62832
0.62832	0	-0.62832
0.62832	0.62832	-0.62832
0.62832	1.2566	-0.62832
0.62832	1.885	-0.62832
0.62832	2.5133	-0.62832
0.62832	3.1416	-0.62832
1.2566	-3.1416	-0.62832
1.2566	-2.5133	-0.62832
1.2566	-1.885	-0.62832
1.2566	-1.2566	-0.62832
1.2566	-0.62832	-0.62832
1.2566	0	-0.62832
1.2566	0.62832	-0.62832
1.2566	1.2566	-0.62832
1.2566	1.885	-0.62832
1.2566	2.5133	-0.62832
1.2566	3.1416	-0.62832
1.885	-3.1416	-0.62832
1.885	-2.5133	-0.62832
1.885	-1.885	-0.62832
1.885	-1.2566	-0.62832
1.885	-0.62832	-0.62832
1.885	0	-0.62832
1.885	0.62832	-0.62832
1.885	1.2566	-0.62832
1.885	1.885	-0.62832
1.885	2.5133	-0.62832
1.885	3.1416	-0.62832
2.5133	-3.1416	-0.62832
2.5133	-2.5133	-0.62832
2.5133	-1.885	-0.62832
2.5133	-1.2566	-0.62832
2.5133	-0.62832	-0.62832
2.5133	0	-0.62832
2.5133	0.62832	-0.62832
2.5133	1.2566	-0.62832
2.5133	1.885	-0.62832
2.5133	2.5133	-0.62832
2.5133	3.1416	-0.62832
3.1416	-3.1416	-0.62832
3.1416	-2.5133	-0.62832
3.1416	-1.885	-0.62832
3.1416	-1.2566	-0.62832
3.1416	-0.62832	-0.62832
3.1416	0	-0.62832
3.1416	0.62832	-0.62832
3.1416	1.2566	-0.62832
3.1416	1.885	-0.62832
3.1416	2.5133	-0.62832
3.1416	3.1416	-0.62832
-3.1416	-3.1416	0
-3.1416	-2.5133	0
-3.1416	-1.885	0
-3.1416	-1.2566	0
-3.1416	-0.62832	0
-3.1416	0	0
-3.1416	0.62832	0
-3.1416	1.2566	0
-3.1416	1.885	0
-3.1416	2.5133	0
-3.1416	3.1416	0
-2.5133	-3.1416	0
-2.5133	-2.5133	0
-2.5133	-1.885	0
-2.5133	-1.2566	0
-2.5133	-0.62832	0
-2.5133	0	0
-2.5133	0.62832	0
-2.5133	1.2566	0
-2.5133	1.885	0
-2.5133	2.5133	0
-2.5133	3.1416	0
-1.885	-3.1416	0
-1.885	-2.5133	0
-1.885	-1.885	0
-1.885	-1.2566	0
-1.885	-0.62832	0
-1.885	0	0
-1.885	0.62832	0
-1.885	1.2566	0
-1.885	1.885	0
-1.885	2.5133	0
-1.885	3.1416	0
-1.2566	-3.1416	0
-1.2566	-2.5133	0
-1.2566	-1.885	0
-1.2566	-1.2566	0
-1.2566	-0.62832	0
-1.2566	0	0
-1.2566	0.62832	0
-1.2566	1.2566	0
-1.2566	1.885	0
-1.2566	2.5133	0
-1.2566	3.1416	0
-0.62832	-3.1416	0
-0.62832	-2.5133	0
-0.62832	-1.885	0
-0.62832	-1.2566	0
-0.62832	-0.62832	0
-0.62832	0	0
-0.62832	0.62832	0
-0.62832	1.2566	0
-0.62832	1.885	0
-0.62832	2.5133	0
-0.62832	3.1416	0
0	-3.1416	0
0	-2.5133	0
0	-1.885	0
0	-1.2566	0
0	-0.62832	0
0	0	0
0	0.62832	0
0	1.2566	0
0	1.885	0
0	2.5133	0
0	3.1416	0
0.62832	-3.1416	0
0.62832	-2.5133	0
0.62832	-1.885	0
0.62832	-1.2566	0
0.62832	-0.62832	0
0.62832	0	0
0.62832	0.62832	0
0.62832	1.2566	0
0.62832	1.885	0
0.62832	2.5133	0
0.62832	3.1416	0
1.2566	-3.1416	0
1.2566	-2.5133	0
1.2566	-1.885	0
1.2566	-1.2566	0
1.2566	-0.62832	0
1.2566	0	0
1.2566	0.62832	0
1.2566	1.2566	0
1.2566	1.885	0
1.2566	2.5133	0
1.2566	3.1416	0
1.885	-3.1416	0
1.885	-2.5133	0
1.885	-1.885	0
1.885	-1.2566	0
1.885	-0.62832	0
1.885	0	0
1.885	0.62832	0
1.885	1.2566	0
1.885	1.885	0
1.885	2.5133	0
1.885	3.1416	0
2.5133	-3.1416	0
2.5133	-2.5133	0
2.5133	-1.885	0
2.5133	-1.2566	0
2.5133	-0.62832	0
2.5133	0	0
2.5133	0.62832	0
2.5133	1.2566	0
2.5133	1.885	0
2.5133	2.5133	0
2.5133	3.1416	0
3.1416	-3.1416	0
3.1416	-2.5133	0
3.1416	-1.885	0
3.1416	-1.2566	0
3.1416	-0.62832	0
3.1416	0	0
3.1416	0.62832	0
3.1416	1.2566	0
3.1416	1.885	0
3.1416	2.5133	0
3.1416	3.1416	0
-3.1416	-3.1416	0.62832
-3.1416	-2.5133	0.62832
-3.1416	-1.885	0.62832
-3.1416	-1.2566	0.62832
-3.1416	-0.62832	0.62832
-3.1416	0	0.62832
-3.1416	0.62832	0.62832
-3.1416	1.2566	0.62832
-3.1416	1.885	0.62832
-3.1416	2.5133	0.62832
-3.1416	3.1416	0.62832
-2.5133	-3.1416	0.62832
-2.5133	-2.5133	0.62832
-2.5133	-1.885	0.62832
-2.5133	-1.2566	0.62832
-2.5133	-0.62832	0.62832
-2.5133	0	0.62832
-2.5133	0.62832	0.62832
-2.5133	1.2566	0.62832
-2.5133	1.885	0.62832
-2.5133	2.5133	0.62832
-2.5133	3.1416	0.62832
-1.885	-3.1416	0.62832
-1.885	-2.5133	0.62832
-1.885	-1.885	0.62832
-1.885	-1.2566	0.62832
-1.885	-0.62832	0.62832
-1.885	0	0.62832
-1.885	0.62832	0.62832
-1.885	1.2566	0.62832
-1.885	1.885	0.62832
-1.885	2.5133	0.62832
-1.885	3.1416	0.62832
-1.2566	-3.1416	0.62832
-1.2566	-2.5133	0.62832
-1.2566	-1.885	0.62832
-1.2566	-1.2566	0.62832
-1.2566	-0.62832	0.62832
-1.2566	0	0.62832
-1.2566	0.62832	0.62832
-1.2566	1.2566	0.62832
-1.2566	1.885	0.62832
-1.2566	2.5133	0.62832
-1.2566	3.1416	0.62832
-0.62832	-3.1416	0.62832
-0.62832	-2.5133	0.62832
-0.62832	-1.885	0.62832
-0.62832	-1.2566	0.62832
-0.62832	-0.62832	0.62832
-0.62832	0	0.62832
-0.62832	0.62832	0.62832
-0.62832	1.2566	0.62832
-0.62832	1.885	0.62832
-0.62832	2.5133	0.62832
-0.62832	3.1416	0.62832
0	-3.1416	0.62832
0	-2.5133	0.62832
0	-1.885	0.62832
0	-1.2566	0.62832
0	-0.62832	0.62832
0	0	0.62832
0	0.62832	0.62832
0	1.2566	0.62832
0	1.885	0.62832
0	2.5133	0.62832
0	3.1416	0.62832
0.62832	-3.1416	0.62832
0.62832	-2.5133	0.62832
0.62832	-1.885	0.62832
0.62832	-1.2566	0.62832
0.62832	-0.62832	0.62832
0.62832	0	0.62832
0.62832	0.62832	0.62832
0.62832	1.2566	0.62832
0.62832	1.885	0.62832
0.62832	2.5133	0.62832
0.62832	3.1416	0.62832
1.2566	-3.1416	0.62832
1.2566	-2.5133	0.62832
1.2566	-1.885	0.62832
1.2566	-1.2566	0.62832
1.2566	-0.62832	0.62832
1.2566	0	0.62832
1.2566	0.62832	0.62832
1.2566	1.2566	0.62832
1.2566	1.885	0.62832
1.2566	2.5133	0.62832
1.2566	3.1416	0.62832
1.885	-3.1416	0.62832
1.885	-2.5133	0.62832
1.885	-1.885	0.62832
1.885	-1.2566	0.62832
1.885	-0.62832	0.62832
1.885	0	0.62832
1.885	0.62832	0.62832
1.885	1.2566	0.62832
1.885	1.885	0.62832
1.885	2.5133	0.62832
1.885	3.1416	0.62832
2.5133	-3.1416	0.62832
2.5133	-2.5133	0.62832
2.5133	-1.885	0.62832
2.5133	-1.2566	0.62832
2.5133	-0.62832	0.62832
2.5133	0	0.62832
2.5133	0.62832	0.62832
2.5133	1.2566	0.62832
2.5133	1.885	0.62832
2.5133	2.5133	0.62832
2.5133	3.1416	0.62832
3.1416	-3.1416	0.62832
3.1416	-2.5133	0.62832
3.1416	-1.885	0.62832
3.1416	-1.2566	0.62832
3.1416	-0.62832	0.62832
3.1416	0	0.62832
3.1416	0.62832	0.62832
3.1416	1.2566	0.62832
3.1416	1.885	0.62832
3.1416	2.5133	0.62832
3.1416	3.1416	0.62832
-3.1416	-3.1416	1.2566
-3.1416	-2.5133	1.2566
-3.1416	-1.885	1.2566
-3.1416	-1.2566	1.2566
-3.1416	-0.62832	1.2566
-3.1416	0	1.2566
-3.1416	0.62832	1.2566
-3.1416	1.2566	1.2566
-3.1416	1.885	1.2566
-3.1416	2.5133	1.2566
-3.1416	3.1416	1.2566
-2.5133	-3.1416	1.2566
-2.5133	-2.5133	1.2566
-2.5133	-1.885	1.2566
-2.5133	-1.2566	1.2566
-2.5133	-0.62832	1.2566
-2.5133	0	1.2566
-2.5133	0.62832	1.2566
-2.5133	1.2566	1.2566
-2.5133	1.885	1.2566
-2.5133	2.5133	1.2566
-2.5133	3.1416	1.2566
-1.885	-3.1416	1.2566
-1.885	-2.5133	1.2566
-1.885	-1.885	1.2566
-1.885	-1.2566	1.2566
-1.885	-0.62832	1.2566
-1.885	0	1.2566
-1.885	0.62832	1.2566
-1.885	1.2566	1.2566
-1.885	1.885	1.2566
-1.885	2.5133	1.2566
-1.885	3.1416	1.2566
-1.2566	-3.1416	1.2566
-1.2566	-2.5133	1.2566
-1.2566	-1.885	1.2566
-1.2566	-1.2566	1.2566
-1.2566	-0.62832	1.2566
-1.2566	0	1.2566
-1.2566	0.62832	1.2566
-1.2566	1.2566	1.2566
-1.2566	1.885	1.2566
-1.2566	2.5133	1.2566
-1.2566	3.1416	1.2566
-0.62832	-3.1416	1.2566
-0.62832	-2.5133	1.2566
-0.62832	-1.885	1.2566
-0.62832	-1.2566	1.2566
-0.62832	-0.62832	1.2566
-0.62832	0	1.2566
-0.62832	0.62832	1.2566
-0.62832	1.2566	1.2566
-0.62832	1.885	1.2566
-0.62832	2.5133	1.2566
-0.62832	3.1416	1.2566
0	-3.1416	1.2566
0	-2.5133	1.2566
0	-1.885	1.2566
0	-1.2566	1.2566
0	-0.62832	1.2566
0	0	1.2566
0	0.62832	1.2566
0	1.2566	1.2566
0	1.885	1.2566
0	2.5133	1.2566
0	3.1416	1.2566
0.62832	-3.1416	1.2566
0.62832	-2.5133	1.2566
0.62832	-1.885	1.2566
0.62832	-1.2566	1.2566
0.62832	-0.62832	1.2566
0.62832	0	1.2566
0.62832	0.62832	1.2566
0.62832	1.2566	1.2566
0.62832	1.885	1.2566
0.62832	2.5133	1.2566
0.62832	3.1416	1.2566
